"","dates.QC","Field1","Plot.QA.QC","ObsID","SignProtection.","Landowner","PK_NestSite","IntactDuringLastYearObs.","FK_NestArea","NestSiteName","YearLastMonitored","YearLastNestIntact","YearLastEagleOccupancy","YearFirstMonitored","HistoryComments","LandscapeHabitat","EH","FK_Geocode","County","IFWRegion","State.Province","Species","DBH","DateSiteEvaluation","TreeCondition","NestTreeStandProminence","NestTreeComments","Former.MDIFW.nest..","EO.Code....","Former.USFWS.nest..","Former.NAS.nest..","Comments.nest...change","Former.USFWS.nest..1","Former.NAS.nest..1","Comments.nest...change1","Former.USFWS.nest..11","Former.NAS.nest..11","Comments.nest...change11","Edits.","nest_id","OBJECTID","PointID","Accuracy","Type","ObsID_1","EO_ID","Year","Month","Day","TimeStart","TimeEnd","UseID","ExtDB","ExtDBID","ExtJoinFie","ExtJoinVal","POINT_X","POINT_Y"
"1415",FALSE,NA,TRUE,4553,"","","495A","Yes",495,"",2013,2013,2013,2006,"","interior","BE495A",29150,"Washington","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","495A",3658,"Point_4323",11,"Animal Location",4553,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","495A",611459.825,4992489.658
"1416",FALSE,NA,FALSE,2240,"","","496A","Yes",496,"",2013,2013,2011,1998,"","coastal","BE496A",29350,"Washington","C","ME","eastern white pine",NA,"","alive - top intact","supercanopy","","066H","ABNKC10010-681","","","",NA,NA,NA,NA,NA,NA,"","496A",3722,"Point_2240",12,"Animal Location",2240,6517,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","496A",642099.790647,4974944.34605
"1417",FALSE,NA,TRUE,4582,"","","496B","No",496,"",2013,2009,NA,2006,"No documented occupancy by eagles during surveys conducted through 2013 at this nest.","coastal","BE496B",29350,"Washington","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","496B",3721,"Point_4347",7,"Animal Location",4582,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","496B",643125.722334,4975218.20019
"1418",TRUE,NA,TRUE,8165,"","","496C","Yes",496,"",2013,2013,2013,2013,"","coastal","BE496C",29350,"Washington","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","496C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",FALSE,NA,TRUE,3831,"","","497A","No",497,"Little Whaleboat Island",2013,2011,2006,2006,"only ospr since 07","coastal","BE497A",5110,"Cumberland","A","ME","red spruce",NA,"","alive - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","497A",2706,"Point_3806",12,"Animal Location",3831,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","497A",414922.891,4846432.205
"1420",FALSE,NA,TRUE,3832,"","","497B","No",497,"Little Whaleboat Island",2013,2010,2010,2007,"","coastal","BE497B",5110,"Cumberland","A","ME","northern red oak",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","497B",2707,"Point_3807",12,"Animal Location",3832,0,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","497B",415070.16,4846228.482
"1421",FALSE,NA,TRUE,7474,"","","497C","Yes",497,"Little Whaleboat Island",2013,2013,2013,2012,"","coastal","BE497C",5110,"Cumberland","A","ME","northern red oak",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","497C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",FALSE,NA,TRUE,3993,"","","498A","Yes",498,"Nicatou Island",2013,2013,2008,2006,"","interior","BE498A",19420,"Penobscot","F","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","498A",3145,"Point_4122",4,"Animal Location",3993,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","498A",536321.260508,5050346.1183
"1423",FALSE,NA,TRUE,3994,"","","498B","No",498,"Nicatou Island",2013,2012,2012,2009,"","interior","BE498B",19420,"Penobscot","F","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","498B",3146,"Point_4123",4,"Animal Location",3994,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","498B",536452.731303,5050255.95449
"1424",TRUE,NA,TRUE,8166,"","","498C","Yes",498,"Nicatou Island",2013,2013,2013,2013,"","interior","BE498C",19420,"Penobscot","F","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","498C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425",FALSE,NA,TRUE,4802,"","","499A","No",499,"Tenpound Island",2013,2011,2010,2006,"","coastal","BE499A",13120,"Knox","B","ME","red spruce",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","499A",4081,"Point_4544",4,"Animal Location",4802,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","499A",480969.437,4870534.072
"1426",FALSE,NA,TRUE,5721,"","","499B","Yes",499,"Tenpound Island",2013,2013,2013,2011,"","coastal","BE499B",13120,"Knox","B","ME","red spruce",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","499B",5312,"Point_5626",12.5,"Animal Location",5721,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","499B",480960.288148,4870576.89168
"1427",FALSE,NA,TRUE,4091,"","","500A","No",500,"",2013,2009,2009,2006,"","coastal","BE500A",9070,"Hancock","C","ME","eastern white pine",NA,"","dead - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","500A",3371,"Point_4219",10,"Animal Location",4091,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","500A",514984.690673,4936997.02566
"1428",FALSE,NA,TRUE,5129,"","","500B","Yes",500,"",2013,2013,2010,2010,"","coastal","BE500B",9070,"Hancock","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","500B",4661,"Point_4974",5,"Animal Location",5129,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","500B",515102.206677,4936887.04126
"1429",FALSE,NA,TRUE,7404,"","","500C","Yes",500,"",2014,2014,2013,2012,"","coastal","BE500C",9070,"Hancock","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","500C",5616,"Point_5931",12.5,"Animal Location",7404,-1,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","500C",514982.601268,4936948.93251
"1430",FALSE,NA,TRUE,4939,"","","501A","No",501,"Ragged Island",2013,2007,2006,2006,"","coastal","BE501A",13801,"Knox","B","ME","red spruce",NA,"","alive - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","501A",4313,"Point_4695",10,"Animal Location",4939,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","501A",508682.290021,4852654.34592
"1431",FALSE,NA,TRUE,4940,"","","501B","No",501,"Ragged Island",2013,2008,2008,2008,"","coastal","BE501B",13801,"Knox","B","ME","red spruce",NA,"","dead - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","501B",4314,"Point_4696",8.5,"Animal Location",4940,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","501B",508698.165904,4852944.55867
"1432",FALSE,NA,TRUE,5066,"","","501C","Yes",501,"Ragged Island",2013,2013,2013,2010,"","coastal","BE501C",13801,"Knox","B","ME","red spruce",NA,"","alive - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","501C",4598,"Point_4911",5,"Animal Location",5066,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","501C",508760.363072,4852144.30269
"1433",FALSE,NA,TRUE,1907,"","","502A","No",502,"Sally Island",2013,2007,2007,1985,"","coastal","BE502A",29400,"Washington","C","ME","red spruce",NA,"","alive - top broken","dominant","","144A","ABNKC10010-348","","","",NA,NA,NA,NA,NA,NA,"","502A",3443,"Point_1907",12,"Animal Location",1907,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","502A",586505.972633,4923211.48841
"1434",FALSE,NA,TRUE,4124,"","","502B","Yes",502,"Sally Island",2013,2013,2013,2008,"","coastal","BE502B",29400,"Washington","C","ME","red spruce",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","502B",3444,"Point_4246",1,"Animal Location",4124,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","502B",586468.737,4923214.081
"1435",FALSE,NA,TRUE,4873,"","","503A","Yes",503,"",2013,2013,2013,2006,"","interior","BE503A",9806,"Hancock","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","503A",4221,"Point_4629",7,"Animal Location",4873,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","503A",574969.449378,4940513.41504
"1436",FALSE,NA,TRUE,4946,"","","504A","No",504,"Eastern Ear",2013,2010,2007,2006,"","coastal","BE504A",13060,"Knox","C","ME","red spruce",NA,"","dead - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","504A",4328,"Point_4706",7,"Animal Location",4946,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","504A",531770.458651,4873521.10118
"1437",FALSE,NA,TRUE,1912,"","","504B","No",504,"Eastern Head",2013,1989,1986,1986,"","coastal","BE504B",13060,"Knox","C","ME","red spruce",NA,"","alive - top broken","dominant","","146B","ABNKC10010-353","","","",NA,NA,NA,NA,NA,NA,"","504B",4327,"Point_1912",12,"Animal Location",1912,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","504B",531169.411548,4873822.9352
"1438",FALSE,NA,TRUE,4947,"","","504C","No",504,"Eastern Ear",2013,2012,2010,2008,"","coastal","BE504C",13060,"Knox","C","ME","red spruce",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","504C",4329,"Point_4707",4,"Animal Location",4947,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","504C",531747.893,4873492.962
"1439",FALSE,NA,TRUE,8400,"","","504D","Yes",504,"Eastern Ear",2013,2013,2013,2012,"","coastal","BE504D",13060,"Knox","C","ME","red spruce",NA,"","dead - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","504D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",FALSE,NA,TRUE,1617,"","","505A","No",505,"East Sister Island",2013,1977,1974,1972,"","coastal","BE505A",9320,"Hancock","C","ME","red spruce",47.2,"8/11/1978","dead - top broken","dominant","","023A","ABNKC10010-058","83 (1972 - 1973); 26-1 (1974 - 1976)","","",NA,NA,NA,NA,NA,NA,"","505A",4359,"Point_1617",12,"Animal Location",1617,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","505A",550353.795507,4888142.57632
"1441",FALSE,NA,TRUE,1618,"","","505B","No",505,"East Sister Island",2013,1982,1982,1975,"","coastal","BE505B",9320,"Hancock","C","ME","red spruce",49.3,"8/11/1978","alive - top broken","dominant","","023B","ABNKC10010-059","","","",NA,NA,NA,NA,NA,NA,"","505B",4360,"Point_1618",12,"Animal Location",1618,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","505B",550382.428905,4888078.59066
"1442",FALSE,NA,TRUE,4975,"","","505C","No",505,"West Sister Island",2013,2011,2011,2005,"","coastal","BE505C",9320,"Hancock","C","ME","red spruce",NA,"","alive - top intact","dominant","","023E","","","","",NA,NA,NA,NA,NA,NA,"","505C",4358,"Point_4727",7,"Animal Location",4975,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","505C",549659.019182,4887951.70389
"1443",TRUE,NA,TRUE,8167,"","","505D","Yes",505,"West Sister Island",2013,2013,2013,2013,"","coastal","BE505D",9320,"Hancock","C","ME","yellow birch",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","505D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",FALSE,NA,TRUE,4108,"","","506A","Yes",506,"Harbor Point",2013,2013,2011,2006,"","coastal","BE506A",9370,"Hancock","C","ME","red spruce",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","506A",3420,"Point_4238",8.5,"Animal Location",4108,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","506A",572625.855208,4915386.23557
"1445",FALSE,NA,TRUE,4566,"","","507A","No",507,"",2013,2011,2011,2006,"","coastal","BE507A",29190,"Washington","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","507A",3740,"Point_4351",10,"Animal Location",4586,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","507A",639625.042102,4972599.88187
"1446",TRUE,NA,TRUE,8168,"","","507B","Yes",507,"",2013,2013,2013,2013,"","coastal","BE507B",29190,"Washington","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","507B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447",FALSE,NA,TRUE,4953,"","","508A","No",508,"Hen Island",2013,2008,2008,2006,"","coastal","BE508A",9320,"Hancock","C","ME","red spruce",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","508A",4345,"Point_4718",10,"Animal Location",4953,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","508A",542064.260944,4890998.75944
"1448",FALSE,NA,TRUE,4954,"","","508B","Yes",508,"Hen Island",2013,2013,2013,2009,"","coastal","BE508B",9320,"Hancock","C","ME","red spruce",NA,"","alive - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","508B",4346,"Point_4719",3,"Animal Location",4954,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","508B",542046.899804,4890982.48938
"1449",FALSE,NA,TRUE,3949,"","","509A","No",509,"",2013,2007,2007,2006,"","interior","BE509A",25818,"Somerset","D","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","509A",3064,"Point_4079",8.5,"Animal Location",3949,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","509A",429661.987385,4989951.69765
"1450",FALSE,NA,TRUE,3950,"","","509B","No",509,"",2013,2010,2010,2008,"","interior","BE509B",25030,"Somerset","D","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","509B",3065,"Point_4080",10,"Animal Location",3950,0,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","509B",429748.820563,4990142.99203
"1451",FALSE,NA,TRUE,8248,"","","509C","Yes",509,"",2013,2013,2013,2012,"","interior","BE509C",25030,"Somerset","D","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","509C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452",FALSE,NA,TRUE,3839,"","","510A","Yes",510,"",2014,2014,2014,2006,"","interior","BE510A",1050,"Androscoggin","A","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","510A",2720,"Point_3815",8.5,"Animal Location",3839,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","510A",403889.718539,4879490.9942
"1453",FALSE,NA,TRUE,3840,"","","510B","No",510,"",2013,2009,NA,2009,"No documented occupancy by eagles during surveys conducted through 2013 at this nest.","interior","BE510B",1010,"Androscoggin","A","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","510B",2721,"Point_3816",7.5,"Animal Location",3840,0,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","510B",403782.789008,4878874.63588
"1454",FALSE,NA,TRUE,4546,"","","511A","No",511,"",2013,2008,2007,2006,"","interior","BE511A",9360,"Hancock","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","511A",3637,"Point_4316",8.5,"Animal Location",4546,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","511A",555255.737,4947756.333
"1455",TRUE,NA,TRUE,8169,"","","511B","Yes",511,"",2013,2013,2013,2013,"","interior","BE511B",9360,"Hancock","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","511B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456",FALSE,NA,TRUE,3928,"","","512A","Yes",512,"",2014,2014,2014,2006,"","interior","BE512A",11280,"Kennebec","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","512A",3034,"Point_4057",10,"Animal Location",3928,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","512A",453283.726711,4933001.926
"1457",FALSE,NA,TRUE,7437,"","","512B","No",512,"",2014,2012,2012,2010,"","interior","BE512B",11280,"Kennebec","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","512B",5629,"Point_5943",12.5,"Animal Location",7437,-1,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","512B",453309.39944,4932987.65196
"1458",FALSE,NA,TRUE,3937,"","","513A","No",513,"Douglas Pond shoreline",2013,2010,NA,2006,"No documented occupancy by eagles during surveys conducted through 2013 at this nest.","interior","BE513A",25230,"Somerset","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","513A",3050,"Point_4066",10,"Animal Location",3937,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","513A",469142.238343,4962454.73251
"1459",FALSE,NA,TRUE,3938,"","","513B","Yes",513,"",2013,2013,2013,2006,"","interior","BE513B",25230,"Somerset","B","ME","northern red oak",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","513B",3051,"Point_4067",10,"Animal Location",3938,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","513B",469050.942008,4962800.18433
"1460",FALSE,NA,TRUE,3939,"","","514A","Yes",514,"",2014,2014,2014,2006,"","interior","BE514A",25170,"Somerset","D","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","514A",3052,"Point_4068",12,"Animal Location",3939,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","514A",431133,4965998
"1461",FALSE,NA,TRUE,3963,"","","515A","Yes",515,"Dingley Pond island",2013,2013,2013,2006,"","interior","BE515A",25863,"Somerset","E","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","515A",3090,"Point_4092",10,"Animal Location",3963,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","515A",404287.268,5089077.792
"1462",FALSE,NA,TRUE,4016,"","","516A","No",516,"",2013,2007,2007,2006,"","interior","BE516A",21849,"Piscataquis","E","ME","eastern white pine",NA,"","alive - top intact","supercanopy","Nest tree leader is dead above nest level.","","","","","",NA,NA,NA,NA,NA,NA,"","516A",3215,"Point_4144",12,"Animal Location",4016,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","516A",475353.566114,5090410.47162
"1463",FALSE,NA,TRUE,4560,"","","517A","Yes",517,"",2013,2013,2013,2006,"","interior","BE517A",29090,"Washington","C","ME","eastern white pine",NA,"","alive - top intact","supercanopy","","","","","","",NA,NA,NA,NA,NA,NA,"","517A",3668,"Point_4330",10,"Animal Location",4560,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","517A",635785.415288,4987348.29598
"1464",FALSE,NA,TRUE,4037,"","","518A","Yes",518,"",2013,2013,2009,2006,"","interior","BE518A",3530,"Aroostook","G","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","518A",3265,"Point_4167",12,"Animal Location",4037,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","518A",574109.152615,5166510.67485
"1465",FALSE,NA,TRUE,7438,"","","518B","Yes",518,"",2013,2013,2013,2010,"","interior","BE518B",3530,"Aroostook","G","ME","bigtooth aspen",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","518B",5628,"Point_5942",12.5,"Animal Location",7438,-1,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","518B",574127.103128,5167696.08351
"1466",FALSE,NA,TRUE,4826,"","","519A","Yes",519,"",2014,2013,2009,2006,"","interior","BE519A",7200,"Franklin","D","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","519A",4110,"Point_4565",12.5,"Animal Location",4826,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","519A",385261.926966,4949126.83784
"1467",TRUE,NA,TRUE,8170,"","","519B","Yes",519,"",2014,2014,2014,2013,"","interior","BE519B",7200,"Franklin","D","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","519B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",FALSE,NA,TRUE,4654,"","","520A","Yes",520,"Boot Head",2013,2013,2013,2006,"","coastal","BE520A",29260,"Washington","C","ME","red spruce",NA,"","alive - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","520A",3797,"Point_4373",10,"Animal Location",4654,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","520A",656514.985,4959416.626
"1469",FALSE,NA,TRUE,4095,"","","521A","No",521,"",2013,2006,2006,2006,"","interior","BE521A",9220,"Hancock","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","521A",3379,"Point_4225",8.5,"Animal Location",4095,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","521A",526488.207873,4934493.68042
"1470",FALSE,NA,TRUE,4096,"","","521B","No",521,"",2013,2012,2009,2007,"","interior","BE521B",9220,"Hancock","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","521B",3378,"Point_4224",8.5,"Animal Location",4096,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","521B",526821.134336,4934310.36225
"1471",FALSE,NA,TRUE,7494,"","","521C","Yes",521,"",2013,2013,2013,2012,"","interior","BE521C",9220,"Hancock","C","ME","eastern white pine",NA,"","alive - top intact","co-dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","521C",5760,"Point_6074",12.5,"Animal Location",7494,-1,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","521C",526888.433578,4934489.30962
"1472",FALSE,NA,TRUE,3880,"","","522A","No",522,"River Road shoreline",2014,2012,2010,2007,"","coastal","BE522A",23040,"Sagadahoc","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","522A",2946,"Point_4009",10,"Animal Location",3880,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","522A",429152.915,4872952.21
"1473",FALSE,NA,TRUE,3881,"","","522B","Yes",522,"Wallentine Road shoreline",2013,2013,2013,2008,"","coastal","BE522B",23040,"Sagadahoc","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","522B",2947,"Point_4010",5,"Animal Location",3881,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","522B",428904.733,4872820.875
"1474",FALSE,NA,TRUE,4073,"","","523A","Yes",523,"",2013,2013,2013,2007,"","interior","BE523A",17020,"Oxford","D","ME","eastern white pine",NA,"","alive - top intact","dominant","Witches' broom is the primary nest support.","","","","","",NA,NA,NA,NA,NA,NA,"","523A",3336,"Point_4205",10,"Animal Location",4073,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","523A",356745.824999,4924745.03609
